gid,pid,off,def,type,dseq,len,qtr,min,sec,secl,ptso,ptsd,timo,timd,dwn,ytg,yfog,zone,fd,sg,nh,player,loc,seas,wk,day,v,h,stad,temp,humd,wspd,wdir,cond,surf
4877,800057,SEA,OAK,RUSH,3,41,3,8,6,1386,20,0,2,3,1,10,33,2,0,0,0,CC-0750,LG,2018,6,SUN,SEA,OAK,Wembley Stadium,52,93,10,NNE,Cloudy,Grass
4877,800058,SEA,OAK,PASS,4,36,3,7,25,1345,20,0,2,3,2,5,38,2,1,1,0,DB-0500,SR,2018,6,SUN,SEA,OAK,Wembley Stadium,52,93,10,NNE,Cloudy,Grass
4877,800059,SEA,OAK,RUSH,5,35,3,6,49,1309,20,0,2,3,1,10,48,3,0,0,0,MD-0150,LE,2018,6,SUN,SEA,OAK,Wembley Stadium,52,93,10,NNE,Cloudy,Grass
4877,800060,SEA,OAK,PASS,6,44,3,6,14,1274,20,0,2,3,2,11,47,3,1,1,0,DB-0500,DL,2018,6,SUN,SEA,OAK,Wembley Stadium,52,93,10,NNE,Cloudy,Grass
4877,800061,SEA,OAK,PASS,7,9,3,5,30,1230,20,0,2,3,1,10,89,5,0,1,1,DB-0500,SM,2018,6,SUN,SEA,OAK,Wembley Stadium,52,93,10,NNE,Cloudy,Grass
4877,800068,SEA,OAK,RUSH,1,34,3,3,31,1111,20,0,2,3,1,10,38,2,0,1,0,RW-3850,RE,2018,6,SUN,SEA,OAK,Wembley Stadium,52,93,10,NNE,Cloudy,Grass
4877,800069,SEA,OAK,RUSH,2,45,3,2,57,1077,20,0,2,3,2,9,39,2,0,1,0,CC-0750,RG,2018,6,SUN,SEA,OAK,Wembley Stadium,52,93,10,NNE,Cloudy,Grass
4877,800070,SEA,OAK,PASS,3,26,3,2,12,1032,20,0,2,3,3,6,42,3,1,1,0,DB-0500,DR,2018,6,SUN,SEA,OAK,Wembley Stadium,52,93,10,NNE,Cloudy,Grass
4877,800071,SEA,OAK,RUSH,4,33,3,1,46,1006,20,0,2,3,1,10,65,4,0,1,1,MD-0150,LG,2018,6,SUN,SEA,OAK,Wembley Stadium,52,93,10,NNE,Cloudy,Grass
4877,800072,SEA,OAK,RUSH,5,23,3,1,13,973,20,0,2,3,2,10,65,4,1,0,0,RW-3850,MD,2018,6,SUN,SEA,OAK,Wembley Stadium,52,93,10,NNE,Cloudy,Grass
4877,800073,SEA,OAK,RUSH,6,37,3,0,50,950,20,0,2,3,1,10,87,5,0,0,0,CC-0750,RT,2018,6,SUN,SEA,OAK,Wembley Stadium,52,93,10,NNE,Cloudy,Grass
4877,800074,SEA,OAK,PASS,7,32,3,0,13,913,20,0,2,3,2,7,90,5,0,1,0,TL-1025,SM,2018,6,SUN,SEA,OAK,Wembley Stadium,52,93,10,NNE,Cloudy,Grass
4877,800075,SEA,OAK,PASS,8,5,4,15,0,900,20,0,2,3,3,7,90,5,1,1,0,TL-1025,SM,2018,6,SUN,SEA,OAK,Wembley Stadium,52,93,10,NNE,Cloudy,Grass
4877,800091,SEA,OAK,RUSH,1,42,4,8,18,498,27,3,2,2,1,10,14,1,0,1,0,RP-0550,LG,2018,6,SUN,SEA,OAK,Wembley Stadium,52,93,10,NNE,Cloudy,Grass
4877,800092,SEA,OAK,RUSH,2,40,4,7,36,456,27,3,2,2,2,5,19,1,0,0,0,RP-0550,LG,2018,6,SUN,SEA,OAK,Wembley Stadium,52,93,10,NNE,Cloudy,Grass
4877,800093,SEA,OAK,PASS,3,38,4,6,56,416,27,3,2,2,3,4,20,1,1,1,0,BM-0300,SL,2018,6,SUN,SEA,OAK,Wembley Stadium,52,93,10,NNE,Cloudy,Grass
4877,800094,SEA,OAK,PASS,4,36,4,6,18,378,27,3,2,2,1,10,31,2,0,0,0,RP-0550,SR,2018,6,SUN,SEA,OAK,Wembley Stadium,52,93,10,NNE,Cloudy,Grass
4877,800095,SEA,OAK,RUSH,5,39,4,5,42,342,27,3,2,2,2,7,34,2,0,1,0,RP-0550,RG,2018,6,SUN,SEA,OAK,Wembley Stadium,52,93,10,NNE,Cloudy,Grass
4877,800096,SEA,OAK,RUSH,6,48,4,5,3,303,27,3,2,2,3,4,37,2,1,1,0,MD-0150,LT,2018,6,SUN,SEA,OAK,Wembley Stadium,52,93,10,NNE,Cloudy,Grass
4877,800097,SEA,OAK,RUSH,7,42,4,4,15,255,27,3,2,2,1,10,45,3,0,1,0,RP-0550,RG,2018,6,SUN,SEA,OAK,Wembley Stadium,52,93,10,NNE,Cloudy,Grass
4877,800098,SEA,OAK,RUSH,8,43,4,3,33,213,27,3,2,2,2,7,48,3,0,1,0,RP-0550,LT,2018,6,SUN,SEA,OAK,Wembley Stadium,52,93,10,NNE,Cloudy,Grass
4877,800099,SEA,OAK,RUSH,9,44,4,2,50,170,27,3,2,2,3,5,50,3,1,1,0,RW-3850,RE,2018,6,SUN,SEA,OAK,Wembley Stadium,52,93,10,NNE,Cloudy,Grass
4877,800100,SEA,OAK,RUSH,10,6,4,2,6,126,27,3,2,2,1,10,57,3,0,0,0,RP-0550,RG,2018,6,SUN,SEA,OAK,Wembley Stadium,52,93,10,NNE,Cloudy,Grass
4877,800101,SEA,OAK,RUSH,11,45,4,2,0,120,27,3,2,2,2,7,60,4,1,0,0,RP-0550,RE,2018,6,SUN,SEA,OAK,Wembley Stadium,52,93,10,NNE,Cloudy,Grass
4877,800102,SEA,OAK,RUSH,12,36,4,1,15,75,27,3,2,2,1,10,73,4,0,0,0,RW-3850,NL,2018,6,SUN,SEA,OAK,Wembley Stadium,52,93,10,NNE,Cloudy,Grass
4877,800103,SEA,OAK,RUSH,13,25,4,0,39,39,27,3,2,2,2,11,72,4,0,0,0,RW-3850,NL,2018,6,SUN,SEA,OAK,Wembley Stadium,52,93,10,NNE,Cloudy,Grass
4903,804163,SEA,DET,RUSH,1,31,1,14,55,3595,0,0,3,3,1,10,17,1,0,0,0,CC-0750,RT,2018,8,SUN,SEA,DET,Ford Field,,,,,Dome,FieldTurf
4903,804164,SEA,DET,RUSH,2,44,1,14,24,3564,0,0,3,3,2,1,26,2,1,1,0,CC-0750,MD,2018,8,SUN,SEA,DET,Ford Field,,,,,Dome,FieldTurf
4903,804165,SEA,DET,RUSH,3,41,1,13,40,3520,0,0,3,3,1,10,32,2,0,0,0,CC-0750,LT,2018,8,SUN,SEA,DET,Ford Field,,,,,Dome,FieldTurf
4903,804166,SEA,DET,RUSH,4,43,1,12,59,3479,0,0,3,3,2,9,33,2,0,1,0,MD-0150,RT,2018,8,SUN,SEA,DET,Ford Field,,,,,Dome,FieldTurf
4903,804167,SEA,DET,PASS,5,40,1,12,16,3436,0,0,3,3,3,7,35,2,1,1,0,DM-3050,SL,2018,8,SUN,SEA,DET,Ford Field,,,,,Dome,FieldTurf
4903,804168,SEA,DET,PASS,6,44,1,11,36,3396,0,0,3,3,1,10,45,3,0,0,0,MD-0150,SL,2018,8,SUN,SEA,DET,Ford Field,,,,,Dome,FieldTurf
4903,804169,SEA,DET,RUSH,7,42,1,10,52,3352,0,0,3,3,2,8,47,3,0,1,0,CC-0750,MD,2018,8,SUN,SEA,DET,Ford Field,,,,,Dome,FieldTurf
4903,804170,SEA,DET,PASS,8,41,1,10,10,3310,0,0,3,3,3,6,49,3,0,1,0,,,2018,8,SUN,SEA,DET,Ford Field,,,,,Dome,FieldTurf
4903,804188,SEA,DET,RUSH,1,35,1,2,15,2835,0,7,3,3,1,10,25,2,0,1,0,CC-0750,MD,2018,8,SUN,SEA,DET,Ford Field,,,,,Dome,FieldTurf
4903,804189,SEA,DET,RUSH,2,39,1,1,41,2801,0,7,3,3,2,5,30,2,0,1,0,CC-0750,MD,2018,8,SUN,SEA,DET,Ford Field,,,,,Dome,FieldTurf
4903,804190,SEA,DET,PASS,3,29,1,1,2,2762,0,7,3,3,3,3,32,2,1,1,0,NV-0050,SR,2018,8,SUN,SEA,DET,Ford Field,,,,,Dome,FieldTurf
4903,804191,SEA,DET,RUSH,4,28,1,0,33,2733,0,7,3,3,1,10,48,3,1,1,1,RW-3850,RE,2018,8,SUN,SEA,DET,Ford Field,,,,,Dome,FieldTurf
4903,804192,SEA,DET,RUSH,5,35,1,0,5,2705,0,7,3,3,1,10,59,3,1,1,0,CC-0750,RT,2018,8,SUN,SEA,DET,Ford Field,,,,,Dome,FieldTurf
4903,804193,SEA,DET,RUSH,6,37,2,15,0,2700,0,7,3,2,1,10,71,4,0,0,0,CC-0750,RT,2018,8,SUN,SEA,DET,Ford Field,,,,,Dome,FieldTurf
4903,804194,SEA,DET,PASS,7,19,2,14,23,2663,0,7,3,2,2,5,76,4,1,1,0,TL-1025,DL,2018,8,SUN,SEA,DET,Ford Field,,,,,Dome,FieldTurf
4903,804197,SEA,DET,PASS,1,32,2,14,4,2644,7,7,3,2,1,10,66,4,1,0,0,CC-0750,SL,2018,8,SUN,SEA,DET,Ford Field,,,,,Dome,FieldTurf
4903,804198,SEA,DET,PASS,2,39,2,13,26,2606,7,7,3,2,1,10,83,5,0,0,0,CC-0750,SR,2018,8,SUN,SEA,DET,Ford Field,,,,,Dome,FieldTurf
4903,804199,SEA,DET,PASS,3,5,2,12,47,2567,7,7,3,2,2,8,85,5,1,1,0,DM-3050,SR,2018,8,SUN,SEA,DET,Ford Field,,,,,Dome,FieldTurf
4903,804209,SEA,DET,RUSH,1,38,2,9,44,2384,14,7,3,2,1,10,20,1,0,0,0,CC-0750,LE,2018,8,SUN,SEA,DET,Ford Field,,,,,Dome,FieldTurf
4903,804210,SEA,DET,RUSH,2,43,2,9,6,2346,14,7,3,2,2,9,21,2,0,1,0,CC-0750,LE,2018,8,SUN,SEA,DET,Ford Field,,,,,Dome,FieldTurf
4903,804211,SEA,DET,PASS,3,14,2,8,23,2303,14,7,3,2,3,7,23,2,1,1,0,DM-3050,DL,2018,8,SUN,SEA,DET,Ford Field,,,,,Dome,FieldTurf
4903,804213,SEA,DET,PASS,4,30,2,7,38,2258,14,7,3,2,1,25,35,2,0,1,0,DB-0500,SL,2018,8,SUN,SEA,DET,Ford Field,,,,,Dome,FieldTurf
4903,804214,SEA,DET,PASS,5,36,2,7,8,2228,14,7,3,2,2,19,41,3,1,0,0,DB-0500,DM,2018,8,SUN,SEA,DET,Ford Field,,,,,Dome,FieldTurf
4903,804215,SEA,DET,RUSH,6,46,2,6,32,2192,14,7,3,2,1,10,61,4,0,1,0,CC-0750,MD,2018,8,SUN,SEA,DET,Ford Field,,,,,Dome,FieldTurf
4903,804217,SEA,DET,RUSH,7,36,2,5,17,2117,14,7,3,2,2,9,62,4,1,1,0,CC-0750,MD,2018,8,SUN,SEA,DET,Ford Field,,,,,Dome,FieldTurf
4903,804218,SEA,DET,PASS,8,7,2,4,41,2081,14,7,3,2,1,10,72,4,0,0,0,NV-0050,SR,2018,8,SUN,SEA,DET,Ford Field,,,,,Dome,FieldTurf
4903,804219,SEA,DET,RUSH,9,36,2,4,34,2074,14,7,3,2,2,10,72,4,1,0,0,TL-1025,RE,2018,8,SUN,SEA,DET,Ford Field,,,,,Dome,FieldTurf
4903,804220,SEA,DET,RUSH,10,43,2,3,58,2038,14,7,3,2,1,10,82,5,0,1,0,MD-0150,MD,2018,8,SUN,SEA,DET,Ford Field,,,,,Dome,FieldTurf
4903,804221,SEA,DET,RUSH,11,41,2,3,15,1995,14,7,3,2,2,6,86,5,0,1,0,MD-0150,LE,2018,8,SUN,SEA,DET,Ford Field,,,,,Dome,FieldTurf
4903,804222,SEA,DET,PASS,12,6,2,2,34,1954,14,7,3,2,3,4,88,5,1,1,0,ED-0400,SL,2018,8,SUN,SEA,DET,Ford Field,,,,,Dome,FieldTurf
4903,804231,SEA,DET,RUSH,1,39,2,1,14,1874,21,7,2,2,1,10,7,1,0,0,0,MD-0150,LT,2018,8,SUN,SEA,DET,Ford Field,,,,,Dome,FieldTurf
4903,804232,SEA,DET,RUSH,2,25,2,0,35,1835,21,7,2,2,2,4,13,1,0,0,0,MD-0150,LE,2018,8,SUN,SEA,DET,Ford Field,,,,,Dome,FieldTurf
4903,804239,SEA,DET,RUSH,1,35,3,12,23,1643,21,7,3,3,1,10,26,2,0,0,0,CC-0750,MD,2018,8,SUN,SEA,DET,Ford Field,,,,,Dome,FieldTurf
4903,804240,SEA,DET,RUSH,2,38,3,11,48,1608,21,7,3,3,2,5,31,2,0,1,0,RW-3850,LE,2018,8,SUN,SEA,DET,Ford Field,,,,,Dome,FieldTurf
4903,804241,SEA,DET,PASS,3,47,3,11,10,1570,21,7,3,3,3,1,35,2,1,0,0,ED-0400,SR,2018,8,SUN,SEA,DET,Ford Field,,,,,Dome,FieldTurf
4903,804242,SEA,DET,RUSH,4,40,3,10,23,1523,21,7,3,3,1,10,77,4,0,1,0,CC-0750,LT,2018,8,SUN,SEA,DET,Ford Field,,,,,Dome,FieldTurf
4903,804243,SEA,DET,RUSH,5,28,3,9,43,1483,21,7,3,3,2,1,86,5,1,1,0,CC-0750,RE,2018,8,SUN,SEA,DET,Ford Field,,,,,Dome,FieldTurf
4903,804244,SEA,DET,RUSH,6,46,3,9,15,1455,21,7,3,3,1,7,93,5,0,1,0,CC-0750,LT,2018,8,SUN,SEA,DET,Ford Field,,,,,Dome,FieldTurf
4903,804245,SEA,DET,PASS,7,5,3,8,29,1409,21,7,3,3,2,1,99,5,0,1,0,DB-0500,SL,2018,8,SUN,SEA,DET,Ford Field,,,,,Dome,FieldTurf
4903,804246,SEA,DET,RUSH,8,40,3,8,24,1404,21,7,3,3,3,1,99,5,0,1,0,CC-0750,MD,2018,8,SUN,SEA,DET,Ford Field,,,,,Dome,FieldTurf
4903,804247,SEA,DET,PASS,9,8,3,7,44,1364,21,7,3,3,4,1,99,5,0,0,0,NV-0050,SM,2018,8,SUN,SEA,DET,Ford Field,,,,,Dome,FieldTurf
4903,804257,SEA,DET,RUSH,1,34,3,3,16,1096,21,7,3,3,1,10,25,2,0,1,0,CC-0750,LE,2018,8,SUN,SEA,DET,Ford Field,,,,,Dome,FieldTurf
4903,804258,SEA,DET,RUSH,2,41,3,2,42,1062,21,7,3,3,2,11,24,2,0,1,0,CC-0750,LE,2018,8,SUN,SEA,DET,Ford Field,,,,,Dome,FieldTurf
4903,804259,SEA,DET,PASS,3,41,3,2,1,1021,21,7,3,3,3,7,28,2,1,1,0,TL-1025,SR,2018,8,SUN,SEA,DET,Ford Field,,,,,Dome,FieldTurf
4903,804260,SEA,DET,RUSH,4,45,3,1,20,980,21,7,3,3,1,10,38,2,0,1,0,CC-0750,RT,2018,8,SUN,SEA,DET,Ford Field,,,,,Dome,FieldTurf
4903,804261,SEA,DET,RUSH,5,35,3,0,35,935,21,7,3,3,2,8,40,2,0,0,0,TL-1025,LE,2018,8,SUN,SEA,DET,Ford Field,,,,,Dome,FieldTurf
4903,804263,SEA,DET,PASS,6,22,4,14,51,891,21,7,3,3,1,10,48,3,1,0,0,DM-3050,DL,2018,8,SUN,SEA,DET,Ford Field,,,,,Dome,FieldTurf
4903,804264,SEA,DET,RUSH,7,6,4,14,29,869,21,7,2,3,1,7,93,5,1,1,0,CC-0750,MD,2018,8,SUN,SEA,DET,Ford Field,,,,,Dome,FieldTurf
4903,804280,SEA,DET,RUSH,1,35,4,10,40,640,28,14,2,3,1,10,25,2,0,1,0,MD-0150,MD,2018,8,SUN,SEA,DET,Ford Field,,,,,Dome,FieldTurf
4903,804281,SEA,DET,RUSH,2,42,4,10,0,600,28,14,2,3,2,6,29,2,0,1,0,MD-0150,MD,2018,8,SUN,SEA,DET,Ford Field,,,,,Dome,FieldTurf
4903,804282,SEA,DET,RUSH,3,41,4,9,18,558,28,14,2,3,3,1,34,2,0,1,0,CC-0750,MD,2018,8,SUN,SEA,DET,Ford Field,,,,,Dome,FieldTurf
4903,804288,SEA,DET,RUSH,1,41,4,7,0,420,28,14,2,3,1,10,46,3,0,0,0,CC-0750,LT,2018,8,SUN,SEA,DET,Ford Field,,,,,Dome,FieldTurf
4903,804289,SEA,DET,PASS,2,45,4,6,19,379,28,14,2,3,2,8,48,3,0,1,0,,,2018,8,SUN,SEA,DET,Ford Field,,,,,Dome,FieldTurf
4903,804290,SEA,DET,RUSH,3,40,4,5,34,334,28,14,2,3,3,18,38,2,0,1,0,MD-0150,RT,2018,8,SUN,SEA,DET,Ford Field,,,,,Dome,FieldTurf
4903,804299,SEA,DET,RUSH,1,43,4,3,8,188,28,14,2,3,1,10,1,1,0,0,0,TM-0150,MD,2018,8,SUN,SEA,DET,Ford Field,,,,,Dome,FieldTurf
4903,804300,SEA,DET,RUSH,2,3,4,2,25,145,28,14,2,3,2,10,1,1,0,0,0,TM-0150,MD,2018,8,SUN,SEA,DET,Ford Field,,,,,Dome,FieldTurf
4903,804301,SEA,DET,RUSH,3,4,4,2,22,142,28,14,2,2,3,9,2,1,0,0,0,CC-0750,RT,2018,8,SUN,SEA,DET,Ford Field,,,,,Dome,FieldTurf
4903,804302,SEA,DET,RUSH,4,18,4,2,18,138,28,14,2,1,4,8,3,1,1,0,0,MD-0325,RE,2018,8,SUN,SEA,DET,Ford Field,,,,,Dome,FieldTurf
4903,804303,SEA,DET,RUSH,5,4,4,2,0,120,28,14,2,1,1,10,12,1,0,0,0,CC-0750,LT,2018,8,SUN,SEA,DET,Ford Field,,,,,Dome,FieldTurf
4903,804304,SEA,DET,RUSH,6,54,4,1,56,116,28,14,2,0,2,8,14,1,0,0,0,MD-0150,RE,2018,8,SUN,SEA,DET,Ford Field,,,,,Dome,FieldTurf
4903,804305,SEA,DET,RUSH,7,45,4,1,2,62,28,14,1,0,3,3,19,1,0,1,0,MD-0150,MD,2018,8,SUN,SEA,DET,Ford Field,,,,,Dome,FieldTurf
4921,807075,SEA,LAC,RUSH,1,35,1,15,0,3600,0,0,3,3,1,10,25,2,1,0,0,CC-0750,RT,2018,9,SUN,LAC,SEA,CenturyLink Field,56,78,4,SSE,Sunny,FieldTurf
4921,807076,SEA,LAC,RUSH,2,32,1,14,24,3564,0,0,3,3,1,10,40,2,0,1,0,CC-0750,MD,2018,9,SUN,LAC,SEA,CenturyLink Field,56,78,4,SSE,Sunny,FieldTurf
4921,807077,SEA,LAC,RUSH,3,35,1,13,52,3532,0,0,3,3,2,5,45,3,1,0,0,MD-0150,MD,2018,9,SUN,LAC,SEA,CenturyLink Field,56,78,4,SSE,Sunny,FieldTurf
4921,807080,SEA,LAC,RUSH,4,36,1,12,30,3450,0,0,3,3,1,10,51,3,0,0,0,MD-0150,RT,2018,9,SUN,LAC,SEA,CenturyLink Field,56,78,4,SSE,Sunny,FieldTurf
4921,807081,SEA,LAC,PASS,5,38,1,11,54,3414,0,0,3,3,2,12,49,3,0,1,0,NV-0050,SM,2018,9,SUN,LAC,SEA,CenturyLink Field,56,78,4,SSE,Sunny,FieldTurf
4921,807082,SEA,LAC,RUSH,6,41,1,11,16,3376,0,0,3,3,3,1,60,4,1,1,0,CC-0750,LG,2018,9,SUN,LAC,SEA,CenturyLink Field,56,78,4,SSE,Sunny,FieldTurf
4921,807083,SEA,LAC,PASS,7,7,1,10,35,3335,0,0,3,3,1,10,62,4,0,1,0,NV-0050,DL,2018,9,SUN,LAC,SEA,CenturyLink Field,56,78,4,SSE,Sunny,FieldTurf
4921,807084,SEA,LAC,RUSH,8,39,1,10,28,3328,0,0,3,3,2,10,62,4,0,0,0,RP-0550,LE,2018,9,SUN,LAC,SEA,CenturyLink Field,56,78,4,SSE,Sunny,FieldTurf
4921,807085,SEA,LAC,RUSH,9,39,1,9,49,3289,0,0,3,3,3,1,71,4,1,1,0,CC-0750,LG,2018,9,SUN,LAC,SEA,CenturyLink Field,56,78,4,SSE,Sunny,FieldTurf
4921,807086,SEA,LAC,PASS,10,46,1,9,10,3250,0,0,3,3,1,10,79,4,0,0,0,MD-0150,SL,2018,9,SUN,LAC,SEA,CenturyLink Field,56,78,4,SSE,Sunny,FieldTurf
4921,807087,SEA,LAC,RUSH,11,43,1,8,24,3204,0,0,3,3,2,1,88,5,0,1,0,MD-0150,MD,2018,9,SUN,LAC,SEA,CenturyLink Field,56,78,4,SSE,Sunny,FieldTurf
4921,807088,SEA,LAC,RUSH,12,39,1,7,41,3161,0,0,3,3,3,1,88,5,1,1,0,CC-0750,MD,2018,9,SUN,LAC,SEA,CenturyLink Field,56,78,4,SSE,Sunny,FieldTurf
4921,807089,SEA,LAC,PASS,13,7,1,7,2,3122,0,0,3,3,1,10,90,5,1,0,0,JB-6750,SR,2018,9,SUN,LAC,SEA,CenturyLink Field,56,78,4,SSE,Sunny,FieldTurf
4921,807106,SEA,LAC,RUSH,1,45,2,14,55,2695,7,6,3,3,1,10,22,2,0,0,0,MD-0150,LT,2018,9,SUN,LAC,SEA,CenturyLink Field,56,78,4,SSE,Sunny,FieldTurf
4921,807107,SEA,LAC,PASS,2,41,2,14,10,2650,7,6,3,3,2,5,27,2,0,1,0,,,2018,9,SUN,LAC,SEA,CenturyLink Field,56,78,4,SSE,Sunny,FieldTurf
4921,807108,SEA,LAC,RUSH,3,39,2,13,29,2609,7,6,3,3,3,18,14,1,0,1,0,MD-0150,LT,2018,9,SUN,LAC,SEA,CenturyLink Field,56,78,4,SSE,Sunny,FieldTurf
4921,807117,SEA,LAC,RUSH,1,36,2,11,31,2491,7,12,3,3,1,10,16,1,0,1,0,CC-0750,MD,2018,9,SUN,LAC,SEA,CenturyLink Field,56,78,4,SSE,Sunny,FieldTurf
4921,807118,SEA,LAC,RUSH,2,39,2,10,55,2455,7,12,3,3,2,9,17,1,0,0,0,RP-0550,RG,2018,9,SUN,LAC,SEA,CenturyLink Field,56,78,4,SSE,Sunny,FieldTurf
4921,807119,SEA,LAC,PASS,3,5,2,10,16,2416,7,12,3,3,3,8,18,1,0,1,0,DM-3050,SR,2018,9,SUN,LAC,SEA,CenturyLink Field,56,78,4,SSE,Sunny,FieldTurf
4921,807125,SEA,LAC,PASS,1,36,2,8,57,2337,7,12,3,3,1,10,23,2,1,0,0,DB-0500,DL,2018,9,SUN,LAC,SEA,CenturyLink Field,56,78,4,SSE,Sunny,FieldTurf
4921,807126,SEA,LAC,RUSH,2,32,2,8,21,2301,7,12,3,3,1,10,65,4,0,0,0,CC-0750,RT,2018,9,SUN,LAC,SEA,CenturyLink Field,56,78,4,SSE,Sunny,FieldTurf
4921,807127,SEA,LAC,RUSH,3,46,2,7,49,2269,7,12,3,3,2,3,72,4,0,0,0,CC-0750,LE,2018,9,SUN,LAC,SEA,CenturyLink Field,56,78,4,SSE,Sunny,FieldTurf
4921,807129,SEA,LAC,PASS,4,39,2,6,34,2194,7,12,3,3,3,13,62,4,0,1,0,MD-0150,SL,2018,9,SUN,LAC,SEA,CenturyLink Field,56,78,4,SSE,Sunny,FieldTurf
4921,807135,SEA,LAC,RUSH,1,35,2,4,47,2087,7,12,3,3,1,10,13,1,0,1,0,RP-0550,RG,2018,9,SUN,LAC,SEA,CenturyLink Field,56,78,4,SSE,Sunny,FieldTurf
4921,807136,SEA,LAC,PASS,2,45,2,4,12,2052,7,12,3,3,2,6,17,1,1,0,0,RP-0550,SL,2018,9,SUN,LAC,SEA,CenturyLink Field,56,78,4,SSE,Sunny,FieldTurf
4921,807137,SEA,LAC,PASS,3,27,2,3,27,2007,7,12,3,3,1,10,23,2,0,0,0,RP-0550,SR,2018,9,SUN,LAC,SEA,CenturyLink Field,56,78,4,SSE,Sunny,FieldTurf
4921,807138,SEA,LAC,PASS,4,33,2,3,0,1980,7,12,3,3,2,20,13,1,0,1,0,DM-3050,SL,2018,9,SUN,LAC,SEA,CenturyLink Field,56,78,4,SSE,Sunny,FieldTurf
4921,807140,SEA,LAC,PASS,5,3,2,2,20,1940,7,12,3,3,3,8,25,2,0,1,0,TL-1025,SR,2018,9,SUN,LAC,SEA,CenturyLink Field,56,78,4,SSE,Sunny,FieldTurf
4921,807149,SEA,LAC,PASS,1,22,2,1,10,1870,7,19,3,3,1,10,25,2,1,1,0,TL-1025,SR,2018,9,SUN,LAC,SEA,CenturyLink Field,56,78,4,SSE,Sunny,FieldTurf
4921,807150,SEA,LAC,PASS,2,14,2,1,3,1863,7,19,3,3,1,10,44,3,0,1,0,NV-0050,SM,2018,9,SUN,LAC,SEA,CenturyLink Field,56,78,4,SSE,Sunny,FieldTurf
4921,807151,SEA,LAC,PASS,3,6,2,0,49,1849,7,19,3,3,2,4,50,3,1,1,1,MD-0150,SM,2018,9,SUN,LAC,SEA,CenturyLink Field,56,78,4,SSE,Sunny,FieldTurf
4921,807152,SEA,LAC,RUSH,4,6,2,0,43,1843,7,19,2,3,1,10,57,3,0,1,0,MD-0150,RG,2018,9,SUN,LAC,SEA,CenturyLink Field,56,78,4,SSE,Sunny,FieldTurf
4921,807153,SEA,LAC,PASS,5,4,2,0,37,1837,7,19,1,3,2,6,61,4,1,1,0,DB-0500,SL,2018,9,SUN,LAC,SEA,CenturyLink Field,56,78,4,SSE,Sunny,FieldTurf
4921,807154,SEA,LAC,PASS,6,17,2,0,33,1833,7,19,0,3,1,10,69,4,1,1,0,MD-0150,SM,2018,9,SUN,LAC,SEA,CenturyLink Field,56,78,4,SSE,Sunny,FieldTurf
4921,807156,SEA,LAC,PASS,7,1,2,0,5,1805,7,19,0,3,1,15,74,4,0,0,0,,NL,2018,9,SUN,LAC,SEA,CenturyLink Field,56,78,4,SSE,Sunny,FieldTurf
4921,807164,SEA,LAC,RUSH,1,43,3,12,29,1649,10,19,3,3,1,10,34,2,0,1,0,MD-0150,MD,2018,9,SUN,LAC,SEA,CenturyLink Field,56,78,4,SSE,Sunny,FieldTurf
4921,807165,SEA,LAC,RUSH,2,38,3,11,46,1606,10,19,3,3,2,7,37,2,0,0,0,MD-0150,LT,2018,9,SUN,LAC,SEA,CenturyLink Field,56,78,4,SSE,Sunny,FieldTurf
4921,807166,SEA,LAC,PASS,3,6,3,11,8,1568,10,19,3,3,3,5,39,2,0,1,0,JB-6750,DM,2018,9,SUN,LAC,SEA,CenturyLink Field,56,78,4,SSE,Sunny,FieldTurf
4921,807175,SEA,LAC,RUSH,1,39,3,7,13,1333,10,19,3,3,1,10,32,2,0,0,0,MD-0150,RT,2018,9,SUN,LAC,SEA,CenturyLink Field,56,78,4,SSE,Sunny,FieldTurf
4921,807176,SEA,LAC,PASS,2,39,3,6,34,1294,10,19,3,3,2,12,30,2,0,1,0,MD-0150,SR,2018,9,SUN,LAC,SEA,CenturyLink Field,56,78,4,SSE,Sunny,FieldTurf
4921,807177,SEA,LAC,PASS,3,25,3,5,55,1255,10,19,3,3,3,6,36,2,1,1,0,DB-0500,SL,2018,9,SUN,LAC,SEA,CenturyLink Field,56,78,4,SSE,Sunny,FieldTurf
4921,807178,SEA,LAC,RUSH,4,37,3,5,30,1230,10,19,3,3,1,10,35,2,0,0,0,RW-3850,RG,2018,9,SUN,LAC,SEA,CenturyLink Field,56,78,4,SSE,Sunny,FieldTurf
4921,807179,SEA,LAC,RUSH,5,29,3,4,53,1193,10,19,3,3,2,5,40,2,1,1,0,MD-0150,RG,2018,9,SUN,LAC,SEA,CenturyLink Field,56,78,4,SSE,Sunny,FieldTurf
4921,807180,SEA,LAC,RUSH,6,38,3,4,24,1164,10,19,3,3,1,10,52,3,0,1,0,RW-3850,LE,2018,9,SUN,LAC,SEA,CenturyLink Field,56,78,4,SSE,Sunny,FieldTurf
4921,807181,SEA,LAC,PASS,7,44,3,3,46,1126,10,19,3,3,2,9,53,3,0,1,0,,,2018,9,SUN,LAC,SEA,CenturyLink Field,56,78,4,SSE,Sunny,FieldTurf
4921,807182,SEA,LAC,PASS,8,28,3,3,2,1082,10,19,3,3,3,22,40,2,0,0,0,DM-3050,SL,2018,9,SUN,LAC,SEA,CenturyLink Field,56,78,4,SSE,Sunny,FieldTurf
